LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,13315049-5501,Active,Tri Peak Plumbing LLC,2023-04-11,2025-11-30,restricted,restricted,Stansbury Park,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14215888-5501,Active,JW Backflow LLC,2025-04-14,2027-11-30,restricted,restricted,Centerville,UT,84014,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14187738-5501,Active,"Plumb Pro, LLC",2024-10-11,2025-11-30,restricted,restricted,Richmond,UT,84333,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,315435-5501,Active,"Pineview Plumbing & Heat, Inc.",1996-01-24,2025-11-30,restricted,restricted,LAYTON,UT,84041,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1278950-5501,Active,"A-QUALITY PLUMBING, HEATING & COOLING, INC.",2001-04-30,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,249921-5501,Active,Frontier Plumbing and Electric,1990-08-21,2025-11-30,restricted,restricted,PANGUITCH,UT,84759,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11565423-5501,Active,Broken Pipes Plumbing & Heating,2019-12-18,2025-11-30,restricted,restricted,SANDY,UT,84093,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9796640-5501,Active,"Total Piping Solutions, L.L.C.",2016-05-11,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10286882-5501,Active,"J-Corp Development, Inc.",2017-03-20,2025-11-30,restricted,restricted,SANDY,UT,84092,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7420471-5501,Active,"Call the Right Heating and Air Conditioning, LLC",2009-08-10,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13287013-5501,Active,Nearby Plumbing LLC,2023-03-16,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9804894-5501,Active,"Leaming Enterprises, LLC",2016-05-18,2025-11-30,restricted,restricted,WASHINGTON,UT,84780,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9496813-5501,Active,Mr. Expert Plumbing Inc,2015-08-19,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84123,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12935115-5501,Active,Hale Home Services LLC,2022-07-29,2025-11-30,restricted,restricted,Draper,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,290184-5501,Active,Steven Weeks,1995-04-19,2025-11-30,restricted,restricted,MONROE,UT,84754,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11726611-5501,Active,Campbell Plumbing and Heating L.L.C.,2020-04-13,2025-11-30,restricted,restricted,Weston,ID,83286,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12554450-5501,Active,Pipe Pros LLC,2021-11-08,2025-11-30,restricted,restricted,Sunset,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11401971-5501,Active,MASTER PLUMBING SERVICES LLC,2019-09-03,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,244288-5501,Active,Gail Lyman,1984-07-19,2025-11-30,restricted,restricted,SANDY,UT,84094,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,322237-5501,Active,Winsness Plumbing Company,1996-06-24,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13899219-5501,Active,C.G.C. Plumbing & Mechanical LLC,2024-04-26,2025-11-30,restricted,restricted,Layton,UT,84040,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7128609-5501,Active,Pantry's Plumbing Services LLC,2020-03-09,2025-11-30,restricted,restricted,KAYSVILLE,UT,84037,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,3083109-5501,Active,Quest Mechanical Contractors LLC,2000-02-18,2025-11-30,restricted,restricted,SPANISH FORK,UT,846600637,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10584290-5501,Active,Realize Plumbing &HVAC Inc,2017-11-09,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84119,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6871545-5501,Active,"Silverleaf Partners, LLC",2008-02-15,2025-11-30,restricted,restricted,WEST HAVEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6496569-5501,Active,Gary Bruno,2007-02-16,2025-11-30,restricted,restricted,PRICE,UT,84501,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,370162-5501,Active,"Precision Heating & Cooling, Inc.",1999-04-14,2025-11-30,restricted,restricted,Holladay,UT,84121,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9073530-5501,Active,"JBK Plumbing, Inc",2014-07-30,2025-11-30,restricted,restricted,SARATOGA SPRINGS,UT,84045,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9174109-5501,Active,Right Way Plumbing LLC,2014-10-02,2025-11-30,restricted,restricted,CENTERVILLE,UT,84014,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14187406-5501,Active,TAK Plumbing LLC,2024-10-09,2025-11-30,restricted,restricted,Smithfield,UT,84335,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,370509-5501,Active,Steve Speirs Radiant Heating and Plumbing Inc,1999-03-08,2025-11-30,restricted,restricted,KAYSVILLE,UT,84037,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8503047-5501,Active,All Utah Home Repair Inc,2013-01-02,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14199585-5501,Active,"Deseret Peak Plumbing, LLC",2025-01-10,2027-11-30,restricted,restricted,Tooele,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6275040-5501,Active,Decker Plumbing LLC,2006-08-15,2025-11-30,restricted,restricted,MILLCREEK,UT,84106,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13009912-5501,Active,Sunset Plumbing LLC,2022-09-08,2025-11-30,restricted,restricted,Santaquin,UT,84655,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7367384-5501,Active,Buss Mechanical Services Inc,2009-07-28,2025-11-30,restricted,restricted,BOISE,ID,83719,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12573657-5501,Active,Michael Ryan Burpee,2021-12-09,2025-11-30,restricted,restricted,SIMI VALLEY,CA,93063,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,231502-5501,Active,"CCI Mechanical, Inc.",1911-01-01,2025-11-30,restricted,restricted,Salt Lake City,UT,84125,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,229565-5501,Active,Larsen Bros Plumbing and Heating Co Inc,1911-01-01,2025-11-30,restricted,restricted,BRIGHAM CITY,UT,84302,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13234412-5501,Active,JTG Plumbing Service Inc,2023-02-03,2025-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,357320-5501,Active,Chaparral Plumbing Inc,1998-08-26,2025-11-30,restricted,restricted,SANDY,UT,840701466,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14157947-5501,Active,High Ridge Plumbing and Mechanical LLC,2024-09-12,2025-11-30,restricted,restricted,Salem,UT,84653,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9196305-5501,Active,Snowbird Resort LLC,2014-11-20,2025-11-30,restricted,restricted,Holladay,UT,84121,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1409203-5501,Active,"R W PLUMBING AND HEATING, INC.",2003-05-22,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13970473-5501,Active,Green Wing Plumbing LLC,2024-05-31,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,272039-5501,Active,Gary Warner Plumbing & Heating Inc,1994-03-29,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12925103-5501,Active,Hinckley-VonPertz Plumbing Inc,2022-09-15,2025-11-30,restricted,restricted,Temecula,CA,92591,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,252387-5501,Active,Tod R. Packer Heating and Air Conditioning Co. Inc.,1992-10-21,2025-11-30,restricted,restricted,BLUFFDALE,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,332260-5501,Active,Alternative Mechanical Contractors Inc.,1997-01-14,2025-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6332965-5501,Active,Budget Plumbing & Rooter LLC,2006-11-02,2025-11-30,restricted,restricted,AMERICAN FORK,UT,84003,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11238537-5501,Active,Extreme Loyalty Plumbing & Excavating LLC,2019-06-27,2025-11-30,restricted,restricted,Port Charlotte,FL,339531349,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4887325-5501,Active,"SAND STONE PLUMBING, INC.",2002-04-15,2025-11-30,restricted,restricted,KANAB,UT,84741,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9547208-5501,Active,"A Perfect Plumber, LLC",2015-10-28,2025-11-30,restricted,restricted,TOOELE,UT,84074,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,242860-5501,Active,"HVAC MECHANICAL SPECIALISTS, INC.",1983-07-18,2025-11-30,restricted,restricted,OGDEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10938203-5501,Active,Neighborhood Plumbing Heating and Air LLC,2018-08-14,2025-11-30,restricted,restricted,RIVERDALE,UT,84405,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4796433-5501,Active,Brigham Young University,2017-08-07,2025-11-30,restricted,restricted,Provo,UT,84602,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9692080-5501,Active,Taylor Plumbing LLC,2016-03-30,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13881986-5501,Active,"Plummer's Plumbing, LLC",2024-04-18,2025-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10722049-5501,Active,Horizon Mechanical Contracting LLC,2018-02-28,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5271418-5501,Active,PIPELINE PLUMBING & MECHANICAL,2003-07-08,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,841077440,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9565269-5501,Active,DLH Plumbing LLC,2015-12-21,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84791,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13258250-5501,Active,Michael Lee Steele,2023-02-21,2025-11-30,restricted,restricted,Gilbert,AZ,85234,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10954392-5501,Active,Silver Summit Services LLC,2018-08-28,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5003389-5501,Active,"DELL PLUMBING, LLC",2001-12-04,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,247695-5501,Active,The Church of Jesus Christ of Latter-Day Saints,1987-07-14,2025-11-30,restricted,restricted,Salt Lake City,UT,84150,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13288892-5501,Active,"Kittyhawk Plumbing, LLC",2023-03-21,2025-11-30,restricted,restricted,West Jordan,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,233587-5501,Active,"Ralph Tye & Sons, Inc.",1911-01-01,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,841074793,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13272196-5501,Active,"T&S, Co.",2023-03-01,2025-11-30,restricted,restricted,Park City,UT,84068,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6973846-5501,Active,"Mountain West Mechanical of Idaho, Inc",2008-05-02,2025-11-30,restricted,restricted,REXBURG,ID,83440,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,293204-5501,Active,C. Dumas Plumbing LLC,1995-09-19,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5166615-5501,Active,"BOYD I. HOSKINS, JR. AND SON, INC.",2003-05-19,2025-11-30,restricted,restricted,OGDEN,UT,84403,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5852149-5501,Active,"Adept Plumbing, LLC",2005-03-30,2025-11-30,restricted,restricted,PAYSON,UT,84651,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5308119-5501,Active,CHAPMAN PLUMBING INC.,2003-05-19,2025-11-30,restricted,restricted,CLINTON,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7431883-5501,Active,R & S Plumbing Inc.,2009-10-01,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8050405-5501,Active,"I Repair Heating and Air, Inc.",2011-09-16,2025-11-30,restricted,restricted,SANDY,UT,84070,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5909961-5501,Active,"H R B Plumbing, LLC",2005-05-23,2025-11-30,restricted,restricted,LEVAN,UT,846390337,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,245695-5501,Active,Bernie's Plumbing & Heating Company Inc,1985-07-01,2025-11-30,restricted,restricted,PROVO,UT,84603,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11094094-5501,Active,"Pollard Plumbing, LLC",2018-12-18,2025-11-30,restricted,restricted,SARATOGA SPRINGS,UT,84045,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14070438-5501,Active,Rapid Response Plumbing LLC,2024-07-25,2025-11-30,restricted,restricted,Brigham City,UT,84302,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11220115-5501,Active,Vanguard Mechanical Inc,2019-03-22,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12916970-5501,Active,"H2O Plumbing, HVAC Inc",2022-08-11,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10700709-5501,Active,River Ridge Plumbing LLC,2018-02-12,2025-11-30,restricted,restricted,PLAIN CITY,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7603993-5501,Active,Alldredge & Peters Plumbing & Heating L.L.C.,2010-03-03,2025-11-30,restricted,restricted,FARMINGTON,UT,84025,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10089379-5501,Active,Fruitland Rock Products LLC,2016-09-13,2025-11-30,restricted,restricted,FRUITLAND,UT,84027,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10233186-5501,Active,"Front Line Plumbing, Heating & Air, L.L.C.",2017-02-01,2025-11-30,restricted,restricted,BLUFFDALE,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12333115-5501,Active,"Dimond L Concrete, LLC",2021-06-15,2025-11-30,restricted,restricted,Grantsville,UT,84029,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10983208-5501,Active,Peak Plumbing Inc.,2018-09-19,2025-11-30,restricted,restricted,SANDY,UT,84092,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5254189-5501,Active,DC PLUMBING LLC,2003-02-11,2025-11-30,restricted,restricted,LAYTON,UT,84040,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1363164-5501,Active,"CLAIR ARNOLDSON PLUMBING, INC.",2001-10-26,2025-11-30,restricted,restricted,MAGNA,UT,84044,restricted,N,,restricted,P200 - General Plumbing contractor
