LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,14203848-5501,Active,E * E Landscaping & Maintenance,2025-02-03,2027-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8383848-5501,Active,S & L Maintenance LLC,2012-09-26,2025-11-30,restricted,restricted,PROVO,UT,84605,restricted,Y,2012-409,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,331271-5501,Active,Robert Vekter,1996-11-25,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84110,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6175466-5501,Active,"Mex Fence, LLC",2006-04-06,2025-11-30,restricted,restricted,West Jordan,UT,84084,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4897283-5501,Active,"RAY'S GARDENING, L.C.",2001-06-19,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9751294-5501,Active,Rollins Landscaping Inc,2016-04-13,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12694757-5501,Active,Palmetto Pools Inc.,2022-02-09,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5401080-5501,Active,"Standard Fence, Inc.",2003-10-09,2025-11-30,restricted,restricted,OREM,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,371841-5501,Active,A Better Fence Company Inc,1999-05-20,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11258649-5501,Active,"JAKD, LLC",2019-04-23,2025-11-30,restricted,restricted,SANTAQUIN,UT,84655,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14022803-5501,Active,Curb Envy LLC,2024-06-24,2025-11-30,restricted,restricted,Taylorsville,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5962464-5501,Active,"PACIFIC POOLS OF ST. GEORGE, INC.",2005-10-24,2025-11-30,restricted,restricted,ST GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14196134-5501,Active,Solanos Landscaping LLC,2024-12-12,2027-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13950645-5501,Active,"Ridgeline Landscape, LLC",2024-05-23,2025-11-30,restricted,restricted,Nephi,UT,84648,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14214327-5501,Active,Johnny Appleseed Landscaping And Irrigation LLC,2025-04-07,2027-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12870600-5501,Active,Cook and Solis Construction Inc,2022-05-27,2025-11-30,restricted,restricted,Escondido,CA,92030,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13527811-5501,Active,"Eclipse Outdoor Living, LLC",2023-08-28,2025-11-30,restricted,restricted,Kaysville,UT,84037,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12606807-5501,Active,Ochoa Lawncare LLC,2022-01-14,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11075947-5501,Active,"Utah Welding, LLC",2019-01-11,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,841041820,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10323994-5501,Active,John Ray Garcia,2018-08-15,2025-11-30,restricted,restricted,MURRAY,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13161566-5501,Active,Royal Empire Construction LLC,2022-12-14,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14212512-5501,Active,Luxury Steel Work LLC,2025-03-25,2027-11-30,restricted,restricted,West Valley City,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5130828-5501,Active,"EVERGREEN SPRINKLING, INC.",2003-05-07,2025-11-30,restricted,restricted,WELLSVILLE,UT,84339,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10424605-5501,Active,Palisade Fence & Concrete Inc.,2017-07-05,2025-11-30,restricted,restricted,SMITHFIELD,UT,84335,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10624966-5501,Active,"F&S Landscape, Inc.",2018-01-04,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12478795-5501,Active,"Dunkleys Lawn Care, L.L.C.",2021-09-15,2025-11-30,restricted,restricted,Ivins,UT,84738,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10823472-5501,Active,"Castle Rock Property Management, LLC",2018-05-31,2025-11-30,restricted,restricted,CASTLE VALLEY,UT,84532,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11707074-5501,Active,BTV CONSTRUCTION LLC,2020-03-25,2025-11-30,restricted,restricted,OGDEN,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10534907-5501,Active,Icarus Landscaping LLC,2017-10-06,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,375646-5501,Active,"Scenic Development, Inc",1999-08-02,2025-11-30,restricted,restricted,BLUFFDALE,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14122487-5501,Active,Eric G Lundquist,2024-08-21,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14172432-5501,Active,Brabo Construction LLC,2024-09-18,2025-11-30,restricted,restricted,Logan,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6852856-5501,Active,Water Images LLC,2008-02-05,2025-11-30,restricted,restricted,SARATOGA SPRINGS,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12371625-5501,Active,Latham Excavation & Services LLC,2021-07-07,2025-11-30,restricted,restricted,Kamas,UT,84036,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14185467-5501,Active,"Handy Dan Solutions, LLC",2024-09-27,2025-11-30,restricted,restricted,Nephi,UT,84648,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,249936-5501,Active,Butterfield Gardens,1990-10-16,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84121,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14209008-5501,Active,TWM LLC,2025-02-28,2027-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11729435-5501,Active,ALMEX PAINTING LLC,2020-04-23,2025-11-30,restricted,restricted,IVINS,UT,84738,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13095719-5501,Active,"Water Wise Park Strips of Utah, LLC",2022-11-02,2025-11-30,restricted,restricted,American Fork,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12383946-5501,Active,"K & K Yard Care & Maintenance, LLC",2021-07-13,2025-11-30,restricted,restricted,morgan,UT,84050,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11640887-5501,Active,Crandall Landscape and Construction Inc,2020-02-19,2025-11-30,restricted,restricted,TOOELE,UT,84074,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14196285-5501,Active,Adams Tile and Plaster of Las Vegas Inc,2024-12-12,2027-11-30,restricted,restricted,North Las Vegas,NV,89081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4878411-5501,Active,JAMES LANDSCAPING,2001-03-08,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13079340-5501,Active,Win Landscaping LLC,2023-06-21,2025-11-30,restricted,restricted,Hurricane,UT,84737,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5704689-5501,Active,Bar T Fence,2004-08-17,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14183670-5501,Active,The Landscape Design Build,2024-09-20,2025-11-30,restricted,restricted,Smithfield,UT,84335,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12238656-5501,Active,"Bowden Watson (BW), LLC",2021-04-14,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84124,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13164180-5501,Active,Ryan Kite Construction LLC,2022-12-15,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5821655-5501,Active,"Sharp Scapes, Inc",2005-01-27,2025-11-30,restricted,restricted,SANDY,UT,84070,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,318475-5501,Active,Bryson Inc,1996-04-02,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10776469-5501,Active,BullDog Sod Inc,2018-04-06,2025-11-30,restricted,restricted,Layton,UT,84040,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12319743-5501,Active,Project Pros of Utah L.L.C.,2021-05-27,2025-11-30,restricted,restricted,Sandy,UT,840900912,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,236877-5501,Active,Landscape Specialties Inc,1911-01-01,2025-11-30,restricted,restricted,WEST HAVEN,UT,844013276,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12363989-5501,Active,Lawn Butler Holdings LLC,2021-07-06,2025-11-30,restricted,restricted,Bountiful,UT,84011,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11723395-5501,Active,Marvsmith Services L.L.C.,2020-04-07,2025-11-30,restricted,restricted,VERNAL,UT,84078,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6677593-5501,Active,"Metal Line Fabrication, Inc.",2007-07-11,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6907773-5501,Active,"Abel's Landscaping, Inc",2008-03-11,2025-11-30,restricted,restricted,PROVO,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12395702-5501,Active,Moab Landworks LLC,2021-08-02,2025-11-30,restricted,restricted,Moab,UT,84532,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13392132-5501,Active,Clover Landscaping LLC,2023-06-06,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5916341-5501,Active,"Elite Grounds, L.C.",2005-05-20,2025-11-30,restricted,restricted,Pleasant Grove,UT,84062,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11555626-5501,Active,Russell Hardy Smith,2019-12-26,2025-11-30,restricted,restricted,WASHINGTON,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14187836-5501,Active,"Diamond Desert Landscape Group, LLC",2024-12-10,2027-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14190075-5501,Active,All Arden Design Studio Inc,2024-11-04,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13405333-5501,Active,"Brodie Concrete, Fencing & Landscaping LLC",2023-06-05,2025-11-30,restricted,restricted,Salt Lake City,UT,84107,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11322815-5501,Active,All Wood's Tree Service Inc,2019-06-05,2025-11-30,restricted,restricted,OGDEN,UT,84403,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14208208-5501,Active,C&C Grounds Maintenance LLC,2025-02-25,2027-11-30,restricted,restricted,Orem,UT,84059,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14187127-5501,Active,"Loyal Service Pros, LLC",2024-10-10,2025-11-30,restricted,restricted,Ogden,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13616402-5501,Active,Joel's Sprinklers Repair & Installation Inc.,2023-12-18,2025-11-30,restricted,restricted,Salt Lake City,UT,84116,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5904854-5501,Active,"Stoddard Sprinkler & Landscape, Inc.",2005-05-11,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10746299-5501,Active,Menlove Contracting LLC,2018-03-16,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10768520-5501,Active,Onyx Companies LLC,2018-05-17,2025-11-30,restricted,restricted,South Jordan,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13145375-5501,Active,Innovative Landscaping & Concrete LLC,2022-12-08,2025-11-30,restricted,restricted,Santaquin,UT,84655,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14197632-5501,Active,"Rodeo Homes, LLC",2024-12-20,2027-11-30,restricted,restricted,South Jordan,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5235513-5501,Active,"ARC N SPARK DESIGN AND FABRICATION, INC.",2003-02-14,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13136022-5501,Active,"Dirtworx Development, LLC",2022-12-16,2025-11-30,restricted,restricted,Cedar City,UT,84720,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11096223-5501,Active,Rivers Landscape LLC,2018-12-20,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10800182-5501,Active,"Buddy's Rain Gutters, LLC",2018-05-25,2027-11-30,restricted,restricted,Genola,UT,84655,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8634902-5501,Active,Kobalt Construction Inc.,2013-04-10,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13612091-5501,Active,Road House Fence LLC,2023-11-15,2025-11-30,restricted,restricted,Kearns,UT,84118,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9376165-5501,Active,Blue Collar Landscapes Inc.,2015-05-04,2025-11-30,restricted,restricted,Logan,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12022683-5501,Active,"SpectraSystems, Inc.",2021-01-11,2025-11-30,restricted,restricted,CORONA,CA,92879,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5875551-5501,Active,"Rockwell Pointe, Inc.",2005-04-05,2025-11-30,restricted,restricted,BLUFFDALE,UT,840655125,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13934354-5501,Active,"Oxen Lawn & Landscape, Inc.",2025-04-10,2027-11-30,restricted,restricted,Park City,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11189001-5501,Active,Lunascapes LLC,2019-03-06,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6556726-5501,Active,"Whiffle Tree, Inc",2007-05-22,2025-11-30,restricted,restricted,FLAGSTAFF,AZ,86001,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9454423-5501,Active,Evans Recreation Installation Inc.,2015-07-30,2025-11-30,restricted,restricted,LAS VEGAS,NV,891361417,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13194723-5501,Active,"Deluxe Fabrication, LLC",2023-01-17,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
